0.304282872381,0.247597810663,0.493591577502,0.216630646715,0.213189547905
0.196101251091,0.143975471329,0.472242602103,0.276726584674,0.529946164199
0.363636363636,0,1,0.125230202578,0
0,0.285953177258,0,0.184862111936,0.238278361189
0,0.312550498249,0.747065781094,0.137007077856,0.801195656222
0.153416723483,0.100485932204,0.560606060606,0.604781072707,0.648968878132
0.26030221476,0.21359577848,0.583682283354,0.306219969723,0.35479473705
0.223748572442,0.248094055595,0.765690765041,0.807123132488,0.80864697889
0.22644313861,0.195413796121,0.533740679022,0.177303471568,0.182167449033
0.173901203638,0.0884829909432,0.558363417569,0.370485316992,0.186836778507
0.226754385965,0,0.556948798328,0,0.740971995713
0.210659837155,0,0.63967611336,0.377100611934,0.718894636537
0.286131532219,0.136790767445,0.494941087731,0.308724832215,0.225304968759
0.284757866548,0.194910352805,0.511408974761,0.50563628504,0.228973693961
0.287433104338,0.177523379555,0.443677526229,0.501768508355,0
0.224881000281,0.972972972973,0.472792317831,0.194482917821,0.27368519447
0.12775739309,0.131040844565,0.552917330245,0.325745898932,0.52784503632
0.3095424679,0.235490326885,0.521378165214,0.191016042781,0.252662721893
0.420923488735,0.236532331871,0.56269235916,0.233301975541,0.517578125
0.428281755419,0.893181818182,0.73674723474,0.575342465753,0.763016157989
0.309495921032,0.374951699827,0.682814586543,0.714683314625,0.625330351697
0.244904667982,0.26866851047,0.615384615385,0.933659519355,0.95602302442
0.21770365619,0.145759141295,0.579530063012,0.181976882588,0.21557366926
0.121753515302,0.11853124329,0,0.336663431004,0.347351229968
0,0,0.649281934996,0.38637952368,0.0588235294118
0,0.247397269719,0.543058904581,0.198026998962,0.19105466593
0.137478682933,0.233986928105,0,0.148351648352,0.699486543909
0.402999361838,0.226139915057,0.490716180371,0.154611997084,0.129171824208
0.322580645161,0.833333333333,0.614678899083,0.571428571429,0.539772727273
0.228039557882,0.84,0.640234948605,0.167895352091,0.286486294308
0.206892454782,0.0723413271184,0.76641644195,0.207106868205,0.260145463173
0.391820079712,0.233969711616,0.498290715165,0.197604100674,0.380208333333
0,0.707317073171,0,0.635267087881,0.59397810219
0.313565098841,1,0.614609571788,0.304813766064,0.478371659416
0.597430406852,0.837209302326,0.751612903226,0.619390581717,0.847812301839
0.233653490949,0.229464758877,0,0.167970933482,0.487747035573
0.2676698484,0.193322720568,0.506560878853,0.166743304473,0.190940110238
0.331447203157,0.359010867993,0,0.730294417333,0.277591973244
0.417880851185,0.561176794932,0.806989777127,0.573108663624,0.67662447582
0.29158883388,0.218248362125,0.70797921125,0.29332463579,0.759313043692
0,0.371180263527,0.543220338983,0,0.391493055556
0.239574973993,0.168544428081,0.483096434042,0.17100103356,0.179371012962
0.257539364825,0.155641101085,0.536639356044,0.19965100564,0.249039958987
0.105678859816,0.175385909064,0.549237423173,0.387303173246,0.349047953894
0.389598959131,0.248059160197,0.376208378088,0.264916819147,0.172362555721
0.184952855155,0.362982929021,0,0.358754893609,0
0,0,0,0.378580447821,0.37449803132
0.123850095697,0.194979495464,0,0.346399123359,0.204986938969
0.119583333333,0.0360897536482,0.61981651941,0.2093096262,0.180028410352
0.139322827059,0.158039166771,0.381235154394,0.182583749769,0.335680828065
0,0,0.580917874396,0.163024418638,0
0.20621934959,0.145682399896,0,0.162476064915,0.240786921585
0.443113772455,0.17314834846,0.496325874518,0.165630929292,0.408296943231
0,0,0,0.233887140849,0.173026251586
0.16281017233,0.146557844722,0.64615085914,0.332360534515,0.398386483359
0,0.0893118011071,0.521016336918,0.21345323741,0.214950805425
0.288251822119,0.165237034797,0.434894178308,0.155980787665,0.232237311181
0.231891891892,0.132335404071,0.456382454411,0.166460173373,0.178099032535
0.231411854932,0.140318417743,0.362068965517,0.168129496403,0.164445421304
0.135533565269,0.0972047942952,0.562578848915,0.218264426252,0.245597040743
0.11613341819,0.128104542186,0.422184493492,0.419467844134,0.109935697988
0.0965961590493,0.175047733571,0.374870610717,0.30579562786,0.540341400286
0,0,0.462412587413,0.319002974452,0
0.0872412192058,0.0770435107725,0.390505359877,0.368783831639,0.374193600912
0,0,0.506362058994,0.490570386795,0.294776517984
0.0924839052825,0.0948908136694,0,0.374366394821,0.371963365472
0.107154489942,0.0869353625199,0.436652916912,0.415343483713,0.180976823767
0,0.189352306183,0.431189406479,0.376419935477,0.329836216536
0.103631354524,0.120200196915,0.451327433628,0.512512006471,0.416683831102
0.3625,0.434482758621,0.854430379747,0.409035682239,0.396024508868
0.229627401229,0.135222672065,0.59829968119,0.216539196941,0.324320746998
0.348966212809,0.154416722859,0,0.230759248129,0.398403540662
0.169163988434,0.164184171833,0.299712368169,0.492114534487,0.467582878724
0.217850637523,0.142272432696,0.564761788717,0.449959016435,0.431549143046
0.181491627146,0.0354550053805,0.41528971139,0.211099796334,0.487027826321
0.174064381945,0.0826924247326,0.5,0.25147579693,0.304041235637
0.516666666667,0,0,0.150167928069,0.155803000198
0.115836331484,0.151832938173,0,0.437677731511,0.390380844256
0.104505373381,0.0861001755091,0.448247968526,0.396395173966,0.476334059697
0.092312203444,0.0587778977147,0.597222222222,0.351836517104,0.305544699316
0.159837643603,0.126887154604,0,0.493274976147,0.543430626015
0.153237334296,0.179845989582,0.262260127932,0.434914953631,0.480081591025
0.12947404388,0.0777783861324,0.608766803039,0.204984226007,0.225793256589
0.0975729863712,0.0698834618713,0.462812539662,0.162391649198,0.164756697376
0.0927901014985,0.0772275251937,0.477763359679,0.455062069938,0.5179172543
0.106001796945,0.0843542749814,0,0.269845839366,0
